geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
"13632",-22.004672533918214,-47.415200409159745,"pirassununga","SP"
"13617",-22.183748089691129,-47.379246263371911,"leme","SP"
"13607",-22.372407429915196,-47.347380628916859,"araras","SP"
"13630",-22.006605899216094,-47.427639846665322,"pirassununga","SP"
"13604",-22.332510884430011,-47.377264861568456,"araras","SP"
"13610",-22.188010549332656,-47.38890953944135,"leme","SP"
"13600",-22.359062868862779,-47.3807194132873,"araras","SP"
"13603",-22.357155798358097,-47.4052921218512,"araras","SP"
"13635",-21.971012714097714,-47.426693217712518,"pirassununga","SP"
"13616",-22.168693113800039,-47.376327579808681,"leme","SP"
"13643",-21.933606499999939,-47.356490727999983,"pirassununga","SP"
"13611",-22.202974009259318,-47.380198401855665,"leme","SP"
"13605",-22.352210601642156,-47.371052027750281,"araras","SP"
"13609",-22.383142071614014,-47.376883073691481,"araras","SP"
"13636",-21.992120963143176,-47.42222340853305,"pirassununga","SP"
"13633",-22.009073454399633,-47.438943107901792,"pirassununga","SP"
"13641",-21.92307090817436,-47.362443741607414,"pirassununga","SP"
"13634",-21.998143112255253,-47.43774697906376,"pirassununga","SP"
"13613",-22.182877947739502,-47.400870915004084,"leme","SP"
"13602",-22.368657970858095,-47.398912287119863,"araras","SP"
"13625",-22.132956055094628,-47.451752313329337,"santa cruz da conceicao","SP"
"13640",-21.943191656148116,-47.364605295155137,"pirassununga","SP"
"13638",-21.984978865128195,-47.414376365467575,"pirassununga","SP"
"13608",-22.356055288548319,-47.324749779305783,"araras","SP"
"13738",-21.473396934171287,-47.009553296863423,"mococa","SP"
"13720",-21.592175195884263,-46.893895990361443,"são josé do rio pardo","SP"
"13700",-21.778587544022162,-47.093816725181291,"casa branca","SP"
"13731",-21.470866436154633,-47.01839057008673,"mococa","SP"
"13770",-21.532913999999991,-46.63980225,"caconde","SP"
"13710",-21.716754014169144,-47.27203933359484,"tambau","SP"
"13760",-21.472572344386293,-46.747954235263776,"tapiratiba","SP"
"13734",-21.465508272406836,-46.994509845004721,"mococa","SP"
"13780",-21.659389939778173,-46.738137974736688,"divinolandia","SP"
"13730",-21.465699076146262,-47.004754794744613,"mococa","SP"
"13737",-21.497670998613639,-47.010712147875218,"mococa","SP"
"13732",-21.454088788580005,-47.02192990714439,"mococa","SP"
"13736",-21.479141419872427,-47.003075813094711,"mococa","SP"
"13735",-21.46991461724356,-46.999383703144666,"mococa","SP"
"13755",-21.322006474668765,-47.027877118919292,"são benedito das areias","SP"
"13715",-21.737799874375426,-46.967805193843418,"itobi","SP"
"13790",-21.709634431877642,-46.8211988409707,"sao sebastiao da grama","SP"
"13750",-21.409464471821302,-46.811789226377378,"igarai","SP"
"13733",-21.461800979445574,-47.000779053784989,"mococa","SP"
"13705",-21.89278315095601,-47.037503414602668,"lagoa branca","SP"
"13739",-21.471544821615407,-47.033671284192827,"mococa","SP"
"13707",-21.948304701149841,-47.117609897112708,"venda branca","SP"
"13820",-22.689712550377955,-46.982493031363589,"jaguariuna","SP"
"13880",-21.839482659633759,-46.889528852136081,"vargem grande do sul","SP"
"13840",-22.359648157307664,-46.936034746351758,"mogi-guacu","SP"
"13830",-22.607003040200272,-46.914149704775788,"santo antonio de posse","SP"
"13848",-22.331248866205634,-46.9225796260173,"mogi guaçu","SP"
"13845",-22.35835224656331,-46.960748277333323,"mogi guaçu","SP"
"13844",-22.382941116125448,-46.94664125419024,"mogi-guacu","SP"
"13875",-21.986354303481825,-46.775203722220574,"sao joao da boa vista","SP"
"13843",-22.397009162797797,-46.945452027325253,"mogi guaçu","SP"
"13807",-22.402763103111283,-46.944689789606294,"mogi mirim","SP"
"13800",-22.438121280598992,-46.973524736049406,"mogi mirim","SP"
"13870",-21.97841480270819,-46.795614806257369,"sao joao da boa vista","SP"
"13847",-22.352924435516808,-46.935783057683444,"mogi-guacu","SP"
"13825",-22.614295651682134,-47.067611887875771,"holambra","SP"
"13860",-22.052989319565953,-46.972312689561875,"aguai","SP"
"13835",-22.338620999999996,-47.176031249999994,"conchal","SP"
"13874",-21.967626728367318,-46.787603701128894,"sao joao da boa vista","SP"
"13806",-22.410052544109128,-46.972765091512677,"mogi mirim","SP"
"13876",-21.989535114416487,-46.785023716288862,"sao joao da boa vista","SP"
"13871",-21.987363965222389,-46.795430862786318,"sao joao da boa vista","SP"
"13849",-22.276465706403414,-46.976535469511582,"mogi-guacu","SP"
"13801",-22.447759756044725,-46.946999106295848,"mogi mirim","SP"
"13846",-22.339321976512078,-46.954460413369226,"mogi guaçu","SP"
"13842",-22.387330185213518,-46.928039850141161,"mogi-guacu","SP"
"13841",-22.362132131692043,-46.92258823984524,"mogi guacu","SP"
"13803",-22.455719079469564,-46.977701463576665,"mogi mirim","SP"
"13817",-22.523437439933659,-46.953870488237122,"mogi mirim","SP"
"13857",-22.275354268164772,-46.950765182495694,"estiva gerbi","SP"
"13873",-21.951603059791644,-46.7973683734107,"sao joao da boa vista","SP"
"13802",-22.442246392174948,-46.938793448092824,"mogi mirim","SP"
"13872",-21.961965240416152,-46.806045156792585,"sao joao da boa vista","SP"
"13855",-22.293751832759781,-47.131445063628611,"mogi guaçu","SP"
"13805",-22.402578352761267,-46.987391048156262,"mogi-mirim","SP"
"13890",-21.936065315045536,-46.716360855959365,"aguas da prata","SP"
"13877",-22.00069443861166,-46.804328342847313,"são joão da boa vista","SP"
"13808",-22.449054320686553,-46.934383665421535,"mogi-mirim","SP"
"13879",-21.88908,-46.863608705601209,"sao joao da boa vista","SP"
"13804",-22.506166088763198,-46.972151104004539,"mogi mirim","SP"
"13822",-22.705482111575954,-46.98827264501702,"jaguariuna","SP"
"13895",-21.836649492517488,-46.744046607311908,"sao roque da fartura","SP"
"13908",-22.722820928066351,-46.841798292448559,"amparo","SP"
"13972",-22.433272354448736,-46.817700352876606,"itapira","SP"
"13960",-22.59496246184797,-46.521509282521215,"socorro","SP"
"13950",-22.523688000000003,-46.64738025,"lindoia","SP"
"13940",-22.477456361627869,-46.632466893022951,"aguas de lindoia","SP"
"13901",-22.702521373853092,-46.7762559461596,"amparo","SP"
"13904",-22.717484113550384,-46.781430588322252,"amparo","SP"
"13900",-22.702619514570955,-46.7658643411045,"amparo","SP"
"13905",-22.712172829880434,-46.789364750620372,"amparo","SP"
"13920",-22.738241505857651,-46.895858577758595,"pedreira","SP"
"13930",-22.596440207291085,-46.711968688223529,"serra negra","SP"
"13973",-22.442208851962707,-46.803302218228772,"itapira","SP"
"13990",-22.18081673466526,-46.750459320044065,"espirito santo do pinhal","SP"
"13970",-22.433825323698514,-46.824823611709071,"itapira","SP"
"13976",-22.425930170293888,-46.827656998031941,"itapira","SP"
"13975",-22.432161006005423,-46.837925285447618,"itapira","SP"
"13971",-22.418715286803756,-46.827982162840875,"itapira","SP"
"13986",-22.393696899359803,-46.752449567984733,"barao ataliba nogueira","SP"
"13902",-22.706688666945578,-46.75363598626577,"amparo","SP"
"13910",-22.693545921101091,-46.682438892918547,"monte alegre do sul","SP"
"13915",-22.696926809354984,-46.987862499306956,"jaguariuna","SP"
"13974",-22.441689885911977,-46.8296843558603,"itapira","SP"
"13912",-22.688055984736561,-46.985255727999331,"jaguariúna","SP"
"13916",-22.686079400225033,-46.995841886202335,"jaguariúna","SP"
"13995",-22.11666363986587,-46.682531291057856,"santo antonio do jardim","SP"
"13918",-22.701139778024537,-46.998581834768878,"jaguariúna","SP"
"13911",-22.700759264340558,-46.982207817048753,"jaguariúna","SP"
"13919",-22.708895369402128,-46.9916678828968,"jaguariúna","SP"
"13914",-22.675045524603085,-46.977239237698456,"jaguariuna","SP"
"13903",-22.709517946707855,-46.769180893559934,"amparo","SP"
"13917",-22.694957307303493,-47.0087387799133,"jaguariuna","SP"
"13977",-22.4438083257247,-46.835012288716761,"itapira","SP"
"13909",-22.697860767961284,-46.72144309631252,"amparo","SP"
"13988",-22.329696772146256,-46.723269406548624,"eleutério","SP"
"13913",-22.660989666259717,-46.946893959295046,"jaguariuna","SP"
"14025",-21.186657754371282,-47.809765005828382,"ribeirao preto","SP"
"14030",-21.186260560361276,-47.840345544405331,"ribeirao preto","SP"
"14075",-21.152969235356927,-47.772276255063758,"ribeirao preto","SP"
"14093",-21.188237520138365,-47.755644775283969,"ribeirão preto","SP"
"14060",-21.132996952825216,-47.808961943642807,"ribeirao preto","SP"
"14020",-21.210104711049134,-47.801390054293869,"ribeirao preto","SP"
"14057",-21.135911060505506,-47.839435884124867,"ribeirao preto","SP"
"14050",-21.17121748495008,-47.819418471576491,"ribeirao preto","SP"
"14095",-21.188764942887175,-47.769870647308956,"ribeirao preto","SP"
"14076",-21.154251711600221,-47.787389893259949,"ribeirao preto","SP"
"14085",-21.168504408823374,-47.793705192336553,"ribeirao preto","SP"
"14010",-21.179578055269594,-47.811269021316193,"ribeirao preto","SP"
"14021",-21.212279161809676,-47.788151762421364,"ribeirao preto","SP"
"14080",-21.154717173466437,-47.797624424923526,"ribeirao preto","SP"
"14096",-21.197994153181128,-47.779317275572765,"ribeirao preto","SP"
"14090",-21.177451592561596,-47.795832953372951,"ribeirao preto","SP"
"14056",-21.13517615098964,-47.8414484583646,"ribeirao preto","SP"
"14022",-21.226395814200256,-47.785017797421517,"ribeirao preto","SP"
"14026",-21.216210904524203,-47.818289739800321,"ribeirao preto","SP"
"14094",-21.194323097917405,-47.746788724332227,"ribeirão preto","SP"
"14015",-21.180024408823378,-47.813864134052757,"ribeirao preto","SP"
"14055",-21.1575781634253,-47.817436215096919,"ribeirao preto","SP"
"14027",-21.224269886202343,-47.83392543796527,"ribeirão preto","SP"
"14079",-21.156131333160939,-47.74568764755373,"ribeirao preto","SP"
"14040",-21.171965761873103,-47.86823156258297,"ribeirão preto","SP"
"14091",-21.1894024299152,-47.792955703445067,"ribeirao preto","SP"
"14031",-21.20034933166944,-47.83509389217496,"ribeirao preto","SP"
"14066",-21.123798663338896,-47.826383489872448,"ribeirão preto","SP"
"14024",-21.210927569248085,-47.811727702608351,"ribeirao preto","SP"
"14051",-21.172519372468116,-47.834839733971961,"ribeirao preto","SP"
"14070",-21.116471333054424,-47.790734002914178,"ribeirao preto","SP"
"14098",-21.224269026371946,-47.761885252149568,"ribeirão preto","SP"
"14071",-21.113868434125944,-47.795927005900957,"ribeirao preto","SP"
"14062",-21.120666287911064,-47.821249968264183,"ribeirao preto","SP"
"14077",-21.117516846012855,-47.779214162662555,"ribeirão preto","SP"
"14061",-21.127168508742571,-47.811975260199659,"ribeirao preto","SP"
"14065",-21.134547167638061,-47.834120970165593,"ribeirao preto","SP"
"14092",-21.174925033585303,-47.7686162776848,"ribeirao preto","SP"
"14078",-21.135783490049025,-47.7667825048123,"ribeirao preto","SP"
"14033",-21.18268996916035,-47.717181725006675,"ribeirao preto","SP"
"14072",-21.088463228143567,-47.798664239107829,"ribeirao preto","SP"
"14097",-21.209355670552256,-47.75455123688613,"ribeirão preto","SP"
"14073",-21.095391693009208,-47.78498873875278,"ribeirao preto","SP"
"14001",-21.176055282820695,-47.81101200874258,"ribeirão preto","SP"
"14032",-21.184449916941812,-47.890146902113052,"ribeirao preto","SP"
"14164",-21.120368175688139,-47.993777989728223,"sertãozinho","SP"
"14166",-21.129549893704169,-47.977646830284463,"sertaozinho","SP"
"14160",-21.13146388576363,-47.995967757463596,"sertaozinho","SP"
"14150",-21.215948969450949,-47.590025115687361,"serrana","SP"
"14177",-21.122705658234757,-48.0135887254543,"sertaozinho","SP"
"14180",-21.033781290831218,-48.0321875274595,"pontal","SP"
"14161",-21.122616446852085,-47.9989569708581,"sertãozinho","SP"
"14140",-21.336576735166876,-47.749631891718124,"cravinhos","SP"
"14110",-21.185944576067463,-47.814982921866772,"bonfim paulista","SP"
"14176",-21.151584497309038,-48.015592171043949,"sertaozinho","SP"
"14171",-21.153331208463527,-47.9897581349309,"sertaozinho","SP"
"14179",-21.074806170317235,-47.898927606678882,"sertãozinho","SP"
"14115",-21.495307433777231,-48.036840084522431,"guatapará","SP"
"14165",-21.111227967362431,-47.988974704943544,"sertaozinho","SP"
"14170",-21.136014785734883,-47.99968295337294,"sertãozinho","SP"
"14178",-21.118778464922279,-48.022110267996354,"sertaozinho","SP"
"14120",-21.2389749988545,-47.971261096666559,"dumont","SP"
"14169",-21.139810326207282,-47.976216695377985,"sertaozinho","SP"
"14175",-21.138186737008873,-48.0137094910658,"sertaozinho","SP"
"14173",-21.16377218816211,-47.983295450760806,"sertãozinho","SP"
"14141",-21.343077435229162,-47.7284929574178,"cravinhos","SP"
"14185",-20.89901844203041,-47.988074048969224,"candia","SP"
"14151",-21.197558337616549,-47.595246327177826,"serrana","SP"
"14240",-21.272672631957782,-47.305928922255568,"cajuru","SP"
"14210",-21.553977913062646,-47.700501146048538,"luis antonio","SP"
"14200",-21.47587505746344,-47.556650946046567,"sao simao","SP"
"14270",-21.492062747451047,-47.381427570642181,"santa rosa de viterbo","SP"
"14230",-21.313633489563308,-47.563618772439675,"serra azul","SP"
"14260",-21.282185702912003,-47.170228987427066,"cassia dos coqueiros","SP"
"14250",-21.291066,-47.425326749999996,"santa cruz da esperanca","SP"
"14220",-21.238457835420348,-47.790564968347923,"são simão","SP"
"14390",-21.092832866882571,-47.14945507372547,"santo antonio da alegria","SP"
"14340",-20.98496873647953,-47.662789916099811,"brodowski","SP"
"14305",-20.883730482657452,-47.574305152051153,"batatais","SP"
"14300",-20.886174694700312,-47.59434113509063,"batatais","SP"
"14350",-21.017096447298147,-47.389487627124112,"altinopolis","SP"
"14312",-20.916468353698388,-47.574216767527176,"batatais","SP"
"14315",-20.90094932674236,-47.589068321785064,"batatais","SP"
"14307",-20.899298609572817,-47.579507835914569,"batatais","SP"
"14400",-20.531934506963719,-47.399446711253766,"franca","SP"
"14407",-20.502341999999992,-47.4215895,"franca","SP"
"14450",-20.309917531345675,-47.59383882689577,"jeriquara","SP"
"14409",-20.509897499999994,-47.3978655,"franca","SP"
"14405",-20.506793628480604,-47.407737636710017,"franca","SP"
"14490",-20.080018914948049,-47.42292592174261,"rifaina","SP"
"14408",-20.507712273423369,-47.440367295671592,"franca","SP"
"14412",-20.564239500000003,-47.3550705,"franca","SP"
"14403",-20.548227799749721,-47.395897060007975,"franca","SP"
"14406",-20.531151999894856,-47.433667873185172,"franca","SP"
"14440",-20.59032403679856,-47.639486956964461,"sao jose da bela vista","SP"
"14401",-20.530671079410943,-47.39851931627846,"franca","SP"
"14402",-20.5251219370028,-47.359863516346209,"franca","SP"
"14404",-20.57107411188894,-47.390746618413388,"franca","SP"
"14460",-20.402781105235146,-47.418547427598511,"cristais paulista","SP"
"14415",-20.643123703887085,-47.281575371815741,"patrocinio paulista","SP"
"14470",-20.250243275972316,-47.478717929167459,"pedregulho","SP"
"14420",-20.639108060072363,-47.215468592255739,"itirapuã","SP"
"14445",-20.462421006221163,-47.587075440476561,"ribeirao corrente","SP"
"14430",-20.602000825575434,-47.483670138007326,"restinga","SP"
"14410",-20.502826181550152,-47.370986678734312,"franca","SP"
"14540",-20.041053762308174,-47.753667519936258,"igarapava","SP"
"14500",-20.317321012349943,-47.780780661389521,"ituverava","SP"
"14530",-20.189440990108366,-48.024613163458127,"miguelopolis","SP"
"14550",-20.08452659658634,-47.793140805082771,"aramina","SP"
"14570",-20.19583527692971,-47.708164833245,"buritizal","SP"
"14580",-20.433990426300614,-47.814162240475468,"guara","SP"
"14505",-20.246259438280948,-47.8721832207391,"sao benedito da cachoeirinha","SP"
"14590",-23.525594703874056,-46.54829611125291,"pioneiros","SP"
"14610",-20.431024209747651,-48.01701483913844,"ipua","SP"
"14600",-20.581177442701474,-47.858931261277824,"sao joaquim da barra","SP"
"14640",-20.739068878299008,-48.063899226353357,"morro agudo","SP"
"14620",-20.71749602546334,-47.8769102907048,"orlandia","SP"
"14680",-21.026562514440098,-47.783294145370149,"jardinopolis","SP"
"14660",-20.761612678434282,-47.844382780523539,"sales oliveira","SP"
"14670",-20.728680116837992,-47.749408020157432,"nuporanga","SP"
"14690",-21.063677005171321,-47.743774827434528,"jurucê","SP"
"14783",-20.576221337021291,-48.57792225353819,"barretos","SP"
"14786",-20.550631159587983,-48.60122983028446,"barretos","SP"
"14780",-20.553521804605019,-48.577159268105518,"barretos","SP"
"14700",-21.018748238136361,-48.6485935746869,"bebedouro","SP"
"14784",-20.582230913959268,-48.557197702608335,"barretos","SP"
"14706",-20.944302152674616,-48.504299112353031,"bebedouro","SP"
"14711",-20.933645830186261,-48.471916503083357,"bebedouro","SP"
"14708",-20.92906365156043,-48.495223081280635,"bebedouro","SP"
"14740",-20.876728409149251,-48.295572049156021,"viradouro","SP"
"14790",-20.325758573782949,-48.319543357640256,"guaira","SP"
"14795",-20.179291836187755,-48.685766237155065,"colombia","SP"
"14709",-20.928623885001464,-48.492996397226044,"bebedouro","SP"
"14781",-20.5342210194687,-48.563568431308724,"barretos","SP"
"14701",-20.945327718474459,-48.486439763875467,"bebedouro","SP"
"14720",-21.114254738381373,-48.4420827102807,"taiúva","SP"
"14750",-21.010986295708047,-48.208698811252681,"pitangueiras","SP"
"14730",-20.90967045175292,-48.634244727378793,"monte azul paulista","SP"
"14770",-20.724127725272936,-48.52733120722506,"colina","SP"
"14735",-20.813275753259749,-48.804260165165537,"severinia","SP"
"14710",-20.92963426779351,-48.471498757271462,"bebedouro","SP"
"14725",-21.143409040030466,-48.515183736045316,"taiacu","SP"
"14702",-20.968437203172407,-48.472968394277522,"bebedouro","SP"
"14745",-20.790805053014623,-48.3315460132848,"terra roxa","SP"
"14760",-21.001462657440992,-48.331713245980168,"ibitiuva","SP"
"14775",-20.687838767012678,-48.415466205617768,"jaborandi","SP"
"14707",-20.931679523612665,-48.504945299942491,"bebedouro","SP"
"14785",-20.573912495098121,-48.586848510579266,"barretos","SP"
"14718",-20.997725516862108,-48.546767175248533,"bebedouro","SP"
"14765",-21.073263859446968,-48.410018123010538,"taquaral","SP"
"14787",-20.549020930449608,-48.589789908049823,"barretos","SP"
"14704",-20.962004556894936,-48.489837853424092,"bebedouro","SP"
"14716",-21.015332236564173,-48.644870861660941,"bebedouro","SP"
"14715",-21.052484257900066,-48.476527327187895,"bebedouro","SP"
"14733",-20.905666275393688,-48.643313545276534,"monte azul paulista","SP"
"14789",-20.614912376064741,-48.763590259047632,"barretos","SP"
"14713",-20.923029588245832,-48.455768678593252,"bebedouro","SP"
"14810",-21.778926590339896,-48.158904783224727,"araraquara","SP"
"14801",-21.787360438801993,-48.19339828795659,"araraquara","SP"
"14813",-21.838329613012903,-48.490304871768053,"gaviao peixoto","SP"
"14875",-21.251455702945158,-48.3473467162469,"jaboticabal","SP"
"14825",-21.68463581371358,-48.084193805772273,"santa lucia","SP"
"14870",-21.253339982915808,-48.328413542561321,"jaboticabal","SP"
"14860",-21.182360068257925,-48.158226706772183,"barrinha","SP"
"14804",-21.768197710514197,-48.202740859282137,"araraquara","SP"
"14802",-21.760806096824155,-48.172285192056478,"araraquara","SP"
"14876",-21.239260597927444,-48.341691958355973,"jaboticabal","SP"
"14882",-21.250592999999995,-48.31762049999999,"jaboticabal","SP"
"14815",-21.955472526805508,-48.006219454358032,"ibaté","SP"
"14811",-21.782297483207348,-48.149192116019364,"araraquara","SP"
"14807",-21.801082064911654,-48.148368905964332,"araraquara","SP"
"14803",-21.804785999999993,-48.203018428891774,"araraquara","SP"
"14890",-21.266695209852717,-48.315821435175351,"jaboticabal","SP"
"14808",-21.812698026371937,-48.151839666945563,"araraquara","SP"
"14883",-21.245206193882886,-48.308737645702656,"jaboticabal","SP"
"14887",-21.258612271182358,-48.312192643847588,"jaboticabal","SP"
"14805",-21.745552344586276,-48.197520256671162,"araraquara","SP"
"14820",-21.732666116112252,-48.111971166222745,"americo brasiliense","SP"
"14830",-21.588008681839735,-48.071507927430027,"rincao","SP"
"14800",-21.808118776299828,-48.176623027468473,"araraquara","SP"
"14806",-21.759104419931877,-48.166422930751907,"araraquara","SP"
"14840",-21.362357697392031,-48.232975701561735,"guariba","SP"
"14850",-21.367570681803436,-48.062704428721581,"pradopolis","SP"
"14871",-21.265605582107519,-48.331017208183916,"jaboticabal","SP"
"14896",-21.288892626490657,-48.263938537600218,"jaboticabal","SP"
"14835",-21.509482988454184,-48.152130810508396,"motuca","SP"
"14892",-21.16489006247485,-48.37745768732885,"jaboticabal","SP"
"14809",-21.742191931054027,-48.152051736598544,"araraquara","SP"
"14884",-21.235763204058085,-48.241415755361082,"jaboticabal","SP"
"14940",-21.7664768468313,-48.831547378366039,"ibitinga","SP"
"14900",-21.59119807780176,-48.81835065575072,"itapolis","SP"
"14960",-21.462843422291339,-49.219188363112039,"novo horizonte","SP"
"14910",-21.728866463181717,-48.688814882202223,"tabatinga","SP"
"14920",-21.786966769171173,-48.5706038058013,"nova europa","SP"
"14990",-21.280744442632404,-49.409416199719772,"irapua","SP"
"14904",-21.516721143632154,-48.689976452736637,"nova america","SP"
"14955",-21.615059587468959,-49.0749430387662,"borborema","SP"
"14930",-21.998055203292065,-48.383775610118619,"boa esperanca do sul","SP"
"14980",-21.339803136118363,-49.4954618429649,"sales","SP"
"14935",-22.040097120798926,-48.335448156582963,"trabiju","SP"
"14907",-21.448052139973765,-48.787230540039353,"tapinas","SP"
"14915",-20.882942002905022,-47.572133624295475,"curupa","SP"
"15041",-20.796222017784032,-49.424020362055273,"sao jose do rio preto","SP"
"15015",-20.81842802837701,-49.39248776604019,"sao jose do rio preto","SP"
"15051",-20.898876715788109,-49.366139763443527,"sao jose do rio preto","SP"
"15025",-20.802436263463758,-49.395624067414893,"sao jose do rio preto","SP"
"15042",-20.79297091595129,-49.427681248364905,"sao jose do rio preto","SP"
"15047",-20.760421815820106,-49.395353250291,"são josé do rio preto","SP"
"15057",-20.795289511672546,-49.333445459476422,"sao jose do rio preto","SP"
"15085",-20.838411981427409,-49.380827969511358,"sao jose do rio preto","SP"
"15053",-20.776666890782618,-49.362873572788352,"sao jose do rio preto","SP"
"15076",-20.830232611066194,-49.357775443998513,"sao jose do rio preto","SP"
"15077",-20.859082606978895,-49.335760943970214,"sao jose do rio preto","SP"
"15050",-20.782078847545826,-49.37199920061633,"sao jose do rio preto","SP"
"15010",-20.813570593238975,-49.378302624097778,"sao jose do rio preto","SP"
"15046",-20.776933935077974,-49.387132341578074,"sao jose do rio preto","SP"
"15091",-20.843746814965485,-49.402568175015674,"sao jose do rio preto","SP"
"15061",-20.799133520057854,-49.356545695584572,"sao jose do rio preto","SP"
"15043",-20.784239999999997,-49.407131249999992,"sao jose do rio preto","SP"
"15045",-20.773264441140512,-49.385592020995986,"sao jose do rio preto","SP"
"15092",-20.836816197982209,-49.414851691143582,"sao jose do rio preto","SP"
"15090",-20.830106940650609,-49.392384253983735,"sao jose do rio preto","SP"
"15060",-20.799205409816732,-49.362524431783847,"sao jose do rio preto","SP"
"15056",-20.77506553244082,-49.3482776590689,"sao jose do rio preto","SP"
"15014",-20.817344970645369,-49.381336791269483,"sao jose do rio preto","SP"
"15075",-20.82418210752639,-49.350834727060686,"sao jose do rio preto","SP"
"15062",-20.832391979671073,-49.337800733390658,"sao jose do rio preto","SP"
"15081",-20.843801199497772,-49.368911185271784,"são josé do rio preto","SP"
"15054",-20.780995319700498,-49.354247902463868,"sao jose do rio preto","SP"
"15070",-20.817017187453597,-49.36425413438004,"sao jose do rio preto","SP"
"15055",-20.793966591593712,-49.363925103061646,"sao jose do rio preto","SP"
"15030",-20.79075839726487,-49.38146791931792,"sao jose do rio preto","SP"
"15013",-20.8186365094994,-49.369925838755712,"são josé do rio preto","SP"
"15084",-20.831811116418091,-49.381036123875184,"sao jose do rio preto","SP"
"15082",-20.876313012296293,-49.342615823689442,"sao jose do rio preto","SP"
"15093",-20.852451581621605,-49.419145397051636,"são josé do rio preto","SP"
"15040",-20.799911489122422,-49.418984063255017,"são josé do rio preto","SP"
"15080",-20.833311110937746,-49.368628693255076,"sao jose do rio preto","SP"
"15035",-20.80693143137789,-49.409577260299514,"sao jose do rio preto","SP"
"15020",-20.8217114336699,-49.4013573545888,"sao jose do rio preto","SP"
"15044",-20.782353812679276,-49.408397025980854,"sao jose do rio preto","SP"
"15086",-20.848770538991882,-49.38347792409516,"sao jose do rio preto","SP"
"15063",-20.814445675230633,-49.339212520187949,"sao jose do rio preto","SP"
"15052",-20.762044138028834,-49.361256698283988,"sao jose do rio preto","SP"
"15038",-20.877279813980444,-49.418602809706094,"sao jose do rio preto","SP"
"15048",-20.814151872833403,-49.530402348653638,"sao jose do rio preto","SP"
"15064",-20.787978738987974,-49.286034069464606,"sao jose do rio preto","SP"
"15130",-20.806068345905754,-49.50314249273567,"mirassol","SP"
"15104",-20.867123696318043,-49.313303337421907,"sao jose do rio preto","SP"
"15150",-20.767900584398802,-49.711383111381217,"monte aprazível","SP"
"15170",-20.619786901756022,-49.648203202912711,"tanabi","SP"
"15120",-20.852015406025302,-49.622542670259655,"neves paulista","SP"
"15155",-20.889600826708687,-49.571656552260151,"jaci","SP"
"15115",-20.9245222402303,-49.457801553724281,"bady bassitt","SP"
"15180",-20.654280973693993,-49.91956275330881,"sebastianopolis do sul","SP"
"15110",-20.788349306054016,-49.226977320345185,"guapiacu","SP"
"15190",-20.691381198603764,-50.042370712800327,"nhandeara","SP"
"15137",-20.826509617243435,-49.490595468204248,"mirassol","SP"
"15140",-20.73610517485865,-49.580691244769085,"bálsamo","SP"
"15105",-21.040546601249808,-49.375841541141519,"potirendaba","SP"
"15160",-20.787943016544116,-49.817119664380321,"poloni","SP"
"15102",-20.708979980013055,-49.295091836080083,"sao jose do rio preto","SP"
"15145",-20.570115403403531,-49.471172331801093,"mirassolandia","SP"
"15108",-20.664462997323266,-49.388535040733927,"ipigua","SP"
"15154",-20.682842568280208,-49.689566214244515,"engenheiro balduíno","SP"
"15133",-20.806886379192846,-49.497944518726207,"mirassol","SP"
"15195",-20.688426855426044,-50.051024786819696,"nhandeara","SP"
"15138",-20.826245380340723,-49.4972666962344,"mirassol","SP"
"15131",-20.813334837797111,-49.530413381609257,"mirassol","SP"
"15132",-20.808647586698733,-49.521003910486755,"mirassol","SP"
"15135",-20.812632909276132,-49.50607211677098,"mirassol","SP"
"15250",-20.887585561916,-49.8943749235907,"uniao paulista","SP"
"15200",-21.051780813361503,-49.689154436870837,"jose bonifacio","SP"
"15290",-21.069170059436985,-50.143888890150947,"buritama","SP"
"15280",-20.950897102971336,-50.10874940395972,"turiuba","SP"
"15270",-20.799477751019694,-49.966175645196166,"macaubal","SP"
"15220",-21.184653760852594,-49.583948452501382,"mendonca","SP"
"15240",-20.914980658495576,-49.774809216021289,"nipoa","SP"
"15230",-21.234119029163132,-49.640346435371384,"adolfo","SP"
"15275",-20.851907595580045,-50.089388032829582,"moncoes","SP"
"15260",-21.030154189516967,-49.926859018843629,"planalto","SP"
"15265",-21.051355035578517,-50.0518919466322,"zacarias","SP"
"15225",-21.170910426978669,-49.716844677276264,"ubarana","SP"
"15210",-21.016966500000002,-49.505451750000006,"nova alianca","SP"
"15215",-22.435638397976515,-46.821669869713453,"nova itapirema","SP"
"15285",-20.96703644382022,-50.226309222422429,"lourdes","SP"
"15370",-20.643342869769413,-51.109313177786085,"pereira barreto","SP"
"15385",-20.422366149890298,-51.337438602945781,"ilha solteira","SP"
"15390",-20.640562234145051,-51.509880061954924,"itapura","SP"
"15300",-20.645595221002608,-50.35975947544415,"general salgado","SP"
"15350",-20.686040934231752,-50.553477369469491,"auriflama","SP"
"15310",-20.647805529757626,-50.225671965823004,"magda","SP"
"15320",-20.67639955969813,-50.153895240910352,"floreal","SP"
"15330",-20.801205104505616,-50.189189884823186,"gastao vidigal","SP"
"15340",-20.8551821946153,-50.263967464436519,"nova luzitania","SP"
